BUYER_ID,SECTION,CATEGORY,BRAND,SUBCATEGORY_BEFORE,SUBCATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990021100766236,BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,2023E - TETRAPAK LIQUID MILK PACKED,2023E - TETRAPAK LIQUID MILK PACKED,NO_SWITCH,NON PROMO
MEM_9990021100766236,NOODLE,1911 - INSTANT NOODLE BAG,SEDAAP,1911B - INSTANT BOILED NOODLE 50-99G,1911E - INSTANT NOODLE BANDED,SWITCH,NON PROMO
MEM_9990021101088091,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023B - TETRAPAK LIQUID MILK 160-200ML,NO_SWITCH,NON PROMO
MEM_9990021101088091,CHILLER,6227 - CHILLED SAUSAGES,KANZLER,6227A - CHILLED SAUSAGES,6227A - CHILLED SAUSAGES,NO_SWITCH,NON PROMO
MEM_9990021101088091,HOUSE HOLD,3516 - DISHWASHING CLEANER,EKONOMI,3516C - DISHWASHING CLEANER 600-800ML,3516C - DISHWASHING CLEANER 600-800ML,NO_SWITCH,PROMO
MEM_9990021101088091,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990021101088091,STAPLE NEED,1721 - CHILLI,INDOFOOD,1721B - CHILLI PET & BOTTLE 235-275ML,1721B - CHILLI PET & BOTTLE 235-275ML,NO_SWITCH,PROMO
MEM_9990021101088091,STAPLE NEED,1723 - SOY SAUCE,INDOFOOD,1723C - SOY SAUCE 500-600ML,1723C - SOY SAUCE 500-600ML,NO_SWITCH,PROMO
MEM_9990021101089000,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,PROMO
MEM_9990021101089000,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990021101089000,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,COLLAGENA,2024A - CAN LIQUID MILK,2024A - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990021101089000,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990021101089460,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990021101089460,CHILLER,1154 - RTD TEA,PUCUK HARUM,1154L - RTD TEA LESS SUGAR,1154L - RTD TEA LESS SUGAR,NO_SWITCH,PROMO
MEM_9990021101090797,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023B - TETRAPAK LIQUID MILK 160-200ML,SWITCH,NON PROMO
MEM_9990021101090797,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023B - TETRAPAK LIQUID MILK 160-200ML,NO_SWITCH,NON PROMO
MEM_9990021101090797,STAPLE NEED,1521 - PALM COOKING OIL,SUNCO,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521C - PALM COOKING OIL POUCH 1800-2000ML,NO_SWITCH,PROMO
MEM_9990021101094863,MISC & STATIONARY,4753 - MASK,SOFTIES,4753B - SURGICAL MASK,4753B - SURGICAL MASK,NO_SWITCH,PROMO
MEM_9990021101131977,CHILLER,1154 - RTD TEA,NU,1154E - RTD TEA PET 450-500ML,1154K - RTD MILK TEA PET,SWITCH,NON PROMO
MEM_9990021101175521,CHILLER,1114 - ISOTONIC DRINK,POCARI SWEAT,1114C - ISOTONIC DRINK PET 450-500ML,1114D - ISOTONIC DRINK CAN 330ML,SWITCH,NON PROMO
MEM_9990021101175521,CHILLER,1114 - ISOTONIC DRINK,POCARI SWEAT,1114C - ISOTONIC DRINK PET 450-500ML,1114E - ISOTONIC DRINK PET 900ML-1.5L,SWITCH,NON PROMO
MEM_9990021101175521,CHILLER,1116 - VITAMIN DRINK,HEMAVITON,1116B - VITAMIN DRINK 300-500ML,1116B - VITAMIN DRINK 300-500ML,NO_SWITCH,PROMO
MEM_9990021101175521,HOUSE HOLD,3712 - CREAM DETERGENT,EKONOMI,3712B - CREAM DETERGENT 500-900G,3712B - CREAM DETERGENT 500-900G,NO_SWITCH,NON PROMO
MEM_9990021101175521,NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,1912A - INSTANT FRIED NOODLE CUP,1912B - INSTANT BOILED NOODLE CUP 35-75G,SWITCH,NON PROMO
MEM_9990021101175521,NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,1912A - INSTANT FRIED NOODLE CUP,1912C - INSTANT BOILED NOODLE CUP 77-100G,SWITCH,NON PROMO
MEM_9990021101175521,NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912B - INSTANT BOILED NOODLE CUP 35-75G,NO_SWITCH,NON PROMO
MEM_9990021101175521,NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912C - INSTANT BOILED NOODLE CUP 77-100G,SWITCH,NON PROMO
MEM_9990021101175521,NOODLE,1912 - INSTANT NOODLE CUP,SEDAAP,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912B - INSTANT BOILED NOODLE CUP 35-75G,NO_SWITCH,PROMO
MEM_9990021101179345,CHILLER,1113 - MINERAL WATER,PRISTINE,1113I - FUNCTIONAL DRINK,1113I - FUNCTIONAL DRINK,NO_SWITCH,PROMO
MEM_9990021102486589,MEJA KASIR,4633 - LEISURE BAG,ALFAMART,4633A - LEISURE BAG,4633A - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990021104405614,CHILLER,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212C - YOGHURT LIQUID 100-330ML,NO_SWITCH,PROMO
MEM_9990021104405614,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911E - INSTANT NOODLE BANDED,SWITCH,PROMO
MEM_9990021104405614,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911F - INSTANT FRIED NOODLE >100G,SWITCH,NON PROMO
MEM_9990021104422941,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242A - IMPULSE CONE,SWITCH,NON PROMO
MEM_9990021104422941,MEJA KASIR,2332 - BLOCK CHOCOLATE,CADBURY,2332C - BLOCK CHOCOLATE 50-99G,2332C - BLOCK CHOCOLATE 50-99G,NO_SWITCH,PROMO
MEM_9990021105994788,HOUSE HOLD,3511 - FLOOR CLEANER,SOKLIN,3511B - FLOOR CLEANER FRAGRANCE,3511B - FLOOR CLEANER FRAGRANCE,NO_SWITCH,PROMO
MEM_9990021105994788,HOUSE HOLD,3724 - IRONING,KISPRAY,3724C - IRONING REF 200-500ML,3724C - IRONING REF 200-500ML,NO_SWITCH,PROMO
MEM_9990021106180276,HOUSE HOLD,3516 - DISHWASHING CLEANER,MAMA,3516D - DISHWASHING CLEANER >1000ML,3516C - DISHWASHING CLEANER 600-800ML,SWITCH,PROMO
MEM_9990021106180276,HOUSE HOLD,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990021106180276,MEDICINE & BABY CARE,3313 - WET TISSUE,MAMY POKO,3313A - WET TISSUE,3313A - WET TISSUE,NO_SWITCH,PROMO
MEM_9990021106180276,MEDICINE & BABY CARE,3333 - BABY COTTON,ALFAMART,3333A - BABY COTTON REF,3333A - BABY COTTON REF,NO_SWITCH,NON PROMO
MEM_9990021106180276,MEJA KASIR,3122 - PREGNANT TEST & CONTRACEPTION,SUTRA,3122B - CONDOM,3122B - CONDOM,NO_SWITCH,NON PROMO
MEM_9990021106180276,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,BEBELAC,2118A - GROWING UP MILK PREMIUM BOX 150-200G,2118B - GROWING UP MILK PREMIUM BOX 300-600G,SWITCH,PROMO
MEM_9990021106180276,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,BEBELAC,2118D - GROWING UP MILK PREMIUM CAN 700-900G,2118B - GROWING UP MILK PREMIUM BOX 300-600G,SWITCH,PROMO
MEM_9990021106180276,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,GIV,3222D - BEAUTY LIQUID SOAP 300-600ML,3222D - BEAUTY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990021106180276,STAPLE NEED,1625 - COCONUT MILK,SASA,1625A - COCONUT MILK LIQUID 65-100ML,1625A - COCONUT MILK LIQUID 65-100ML,NO_SWITCH,PROMO
MEM_9990021106539391,MILK & DIAPERS,2121 - BABY CEREAL,SUN,2121C - BABY CEREAL BAG,2121C - BABY CEREAL BAG,NO_SWITCH,PROMO
MEM_9990021106663830,BISC & CONFECTIONARY,2226 - SANDWICH BISCUIT,NYAM-NYAM,2226A - SANDWICH BISCUIT 10-49G,2226A - SANDWICH BISCUIT 10-49G,NO_SWITCH,NON PROMO
MEM_9990021106663830,BREAD CORNER (BC),1314 - CHEESE,WINCHEEZ,1314B - CHEESE BLOCK,1314B - CHEESE BLOCK,NO_SWITCH,PROMO
MEM_9990021106663830,CHILLER,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212B - YOGHURT LIQUID 70-80G,NO_SWITCH,PROMO
MEM_9990021107854400,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611B - SWEET BREAD,6611C - SANDWICH BREAD,SWITCH,NON PROMO
MEM_9990021107854400,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611B - SWEET BREAD,SWITCH,NON PROMO
MEM_9990021107854400,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611C - SANDWICH BREAD,NO_SWITCH,NON PROMO
MEM_9990021107885000,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,SWITCH,PROMO
MEM_9990021108120338,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911A - INSTANT FRIED NOODLE 65-100G,NO_SWITCH,PROMO
MEM_9990021108120338,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911A - INSTANT FRIED NOODLE 65-100G,SWITCH,PROMO
MEM_9990021108697368,BREAKFAST,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,2021B - SWEETENED CONDENSED MILK POUCH,2021B - SWEETENED CONDENSED MILK POUCH,NO_SWITCH,PROMO
MEM_9990021109136566,CHILLER,2025 - PLANT BASED LIQUID MILK,V-SOY,2025A - PLANT BASED MILK 190-350ML,2025A - PLANT BASED MILK 190-350ML,NO_SWITCH,NON PROMO
MEM_9990021109136566,HOUSE HOLD,3714 - LIQUID DETERGENT,SOSOFT,3714A - LIQUID DETERGENT BOTTLE,3714A - LIQUID DETERGENT BOTTLE,NO_SWITCH,PROMO
MEM_9990021109136566,MISC & STATIONARY,4311 - PET FOODS & ACCESSORIES,WHISKAS,4311A - CAT FOODS WET,4311A - CAT FOODS WET,NO_SWITCH,PROMO
MEM_9990021109136566,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911B - INSTANT BOILED NOODLE 50-99G,1911E - INSTANT NOODLE BANDED,SWITCH,NON PROMO
MEM_9990021109136566,PERSONAL CARE,3211 - SHAMPOO,PANTENE,3211C - SHAMPOO 130-250ML,3211C - SHAMPOO 130-250ML,NO_SWITCH,PROMO
MEM_9990021109136566,SNACK,2215 - CASSAVA,CHUBA,2215B - CASSAVA 100-190G,2215B - CASSAVA 100-190G,NO_SWITCH,PROMO
MEM_9990021109136566,SNACK,2217 - CORN,ALFAMART,2217A - CORN 35-95G,2217A - CORN 35-95G,NO_SWITCH,PROMO
MEM_9990021109136566,TOOTH CARE,3272 - TOOTH PASTE,PEPSODENT,3272A - TOOTH PASTE 60-120G,3272A - TOOTH PASTE 60-120G,NO_SWITCH,NON PROMO
MEM_9990021109298689,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,UBM,2223E - CRACKER BISCUIT 300-400G,2223E - CRACKER BISCUIT 300-400G,NO_SWITCH,PROMO
MEM_9990021109298689,HOUSE HOLD,3516 - DISHWASHING CLEANER,EKONOMI,3516C - DISHWASHING CLEANER 600-800ML,3516C - DISHWASHING CLEANER 600-800ML,NO_SWITCH,PROMO
MEM_9990021109298689,HOUSE HOLD,3714 - LIQUID DETERGENT,RINSO,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990021109298689,HOUSE HOLD,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714B - LIQUID DETERGENT 400-900ML,NO_SWITCH,PROMO
MEM_9990021109298689,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,SOKLIN,3723E - DILUTE FRAGRANCE 800-900ML,3723E - DILUTE FRAGRANCE 800-900ML,NO_SWITCH,PROMO
MEM_9990021109298689,STAPLE NEED,1512 - SUGAR,GMP,1512C - SUGAR BAG 1KG,1512C - SUGAR BAG 1KG,NO_SWITCH,NON PROMO
MEM_9990021109298689,STAPLE NEED,1523 - MARGARINE & BUTTER,FILMA,1523B - MARGARINE & BUTTER BAG 200G,1523B - MARGARINE & BUTTER BAG 200G,NO_SWITCH,PROMO
MEM_9990021111343134,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242B - IMPULSE STICK,NO_SWITCH,PROMO
MEM_9990021111343134,MILK & DIAPERS,3432 - PANTS DIAPERS,MAMY POKO,3432F - PANTS DIAPERS SIZE-L 24-32S,3432F - PANTS DIAPERS SIZE-L 24-32S,NO_SWITCH,PROMO
MEM_9990021111343134,SNACK,2213 - EXTRUDED & PELLET,CHEETOS,2213C - EXTRUDED & PELLET 50-95G,2213D - EXTRUDED & PELLET >100G,SWITCH,PROMO
MEM_9990021113407169,STAPLE NEED,1521 - PALM COOKING OIL,SANIA,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521B - PALM COOKING OIL POUCH 900-1000ML,SWITCH,PROMO
MEM_9990021116037547,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611B - SWEET BREAD,6611B - SWEET BREAD,NO_SWITCH,NON PROMO
MEM_9990021116037547,BREAD CORNER (BC),6611 - BREAD,MY ROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,SWITCH,PROMO
MEM_9990021116178519,HOUSE HOLD,3615 - ELECTRIC INSECTICIDES,HIT,3615A - ELECTRIC INSECTICIDES LIQUID,3615A - ELECTRIC INSECTICIDES LIQUID,NO_SWITCH,PROMO
MEM_9990021117250270,CHILLER,1156 - RTD COFFEE,NESCAFE,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156A - RTD COFFEE TETRAPACK,SWITCH,NON PROMO
MEM_9990021117342651,PERSONAL CARE,3221 - BAR SOAP,NUVO,3221E - HEALTHY BAR SOAP BANDED,3221E - HEALTHY BAR SOAP BANDED,NO_SWITCH,NON PROMO
MEM_9990021117342651,STAPLE NEED,1723 - SOY SAUCE,SEDAAP,1723C - SOY SAUCE 500-600ML,1723C - SOY SAUCE 500-600ML,NO_SWITCH,PROMO
MEM_9990021117548879,BISC & CONFECTIONARY,2228 - STICK BISCUIT,ASTOR,2228E - STICK BISCUIT 110-350G,2228C - STICK BISCUIT 36-50G,SWITCH,NON PROMO
MEM_9990021117548879,CHILLER,1113 - MINERAL WATER,NESTLE,1113C - MINERAL WATER PET 500-750ML,1113C - MINERAL WATER PET 500-750ML,NO_SWITCH,PROMO
MEM_9990021117548879,CHILLER,1113 - MINERAL WATER,NESTLE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,SWITCH,PROMO
MEM_9990021117548879,CHILLER,1154 - RTD TEA,JAVANA,1154D - RTD TEA PET 250-420ML,1154D - RTD TEA PET 250-420ML,NO_SWITCH,PROMO
MEM_9990021117548879,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242A - IMPULSE CONE,6242A - IMPULSE CONE,NO_SWITCH,NON PROMO
MEM_9990021117548879,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242A - IMPULSE CONE,6242C - IMPULSE CUP,SWITCH,PROMO
MEM_9990021117548879,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242A - IMPULSE CONE,SWITCH,NON PROMO
MEM_9990021117548879,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242B - IMPULSE STICK,6242C - IMPULSE CUP,SWITCH,PROMO
MEM_9990021117548879,MEDICINE & BABY CARE,3121 - PLESTER,HANSAPLAST,3121C - KOYO PLESTER,3121A - MEDICATED PLASTER,SWITCH,NON PROMO
MEM_9990021117548879,NOODLE,1912 - INSTANT NOODLE CUP,POP MIE,1912B - INSTANT BOILED NOODLE CUP 35-75G,1912B - INSTANT BOILED NOODLE CUP 35-75G,NO_SWITCH,PROMO
MEM_9990021117549664,ICE CREAM,6242 - IMPULSE ICE CREAM,CAMPINA,6242B - IMPULSE STICK,6242B - IMPULSE STICK,NO_SWITCH,NON PROMO
MEM_9990021117549664,ICE CREAM,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242B - IMPULSE STICK,SWITCH,NON PROMO
MEM_9990021117835633,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023B - TETRAPAK LIQUID MILK 160-200ML,SWITCH,NON PROMO
MEM_9990021117965338,SNACK,2212 - POTATOES,POTABEE,2212B - POTATOES 54-85G,2212C - POTATOES 100-200G,SWITCH,PROMO
MEM_9990021117965338,SNACK,2213 - EXTRUDED & PELLET,TARO,2213B - EXTRUDED & PELLET 20-49G,2213B - EXTRUDED & PELLET 20-49G,NO_SWITCH,NON PROMO
MEM_9990021117965338,SNACK,2213 - EXTRUDED & PELLET,TARO,2213C - EXTRUDED & PELLET 50-95G,2213B - EXTRUDED & PELLET 20-49G,SWITCH,NON PROMO
MEM_9990021118362343,BISC & CONFECTIONARY,2229 - SOFT CAKE,LOTTE,2229A - SOFT CAKE <90G,2229A - SOFT CAKE <90G,NO_SWITCH,PROMO
MEM_9990021118362343,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,BEAR BRAND,2024A - CAN LIQUID MILK,2024A - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990021118362343,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,VAPE,3611A - AEROSOL INSECTICIDES 600-700ML,3611A - AEROSOL INSECTICIDES 600-700ML,NO_SWITCH,PROMO
MEM_9990021118362343,MEJA KASIR,2332 - BLOCK CHOCOLATE,SILVER QUEEN,2332C - BLOCK CHOCOLATE 50-99G,2332C - BLOCK CHOCOLATE 50-99G,NO_SWITCH,PROMO
MEM_9990021118362343,STAPLE NEED,1915 - PASTA,WONHAE,1915B - INSTANT PASTA,1915B - INSTANT PASTA,NO_SWITCH,NON PROMO
MEM_9990021118595112,BREAKFAST,1212 - BAG TEA,SOSRO,1212A - BAG TEA,1212A - BAG TEA,NO_SWITCH,PROMO
MEM_9990021118595112,BREAKFAST,1223 - PURE COFFEE,KAPAL API,1223B - PURE COFFEE 101-250G,1223B - PURE COFFEE 101-250G,NO_SWITCH,PROMO
MEM_9990021118595112,BREAKFAST,1223 - PURE COFFEE,KAPAL API,1223B - PURE COFFEE 101-250G,1223C - PURE COFFEE 251-450G,SWITCH,PROMO
MEM_9990021118595112,BREAKFAST,1223 - PURE COFFEE,KAPAL API,1223C - PURE COFFEE 251-450G,1223B - PURE COFFEE 101-250G,SWITCH,PROMO
MEM_9990021118595112,BREAKFAST,1223 - PURE COFFEE,KAPAL API,1223C - PURE COFFEE 251-450G,1223C - PURE COFFEE 251-450G,NO_SWITCH,PROMO
MEM_9990021118595112,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023C - TETRAPAK LIQUID MILK 220-250ML,SWITCH,NON PROMO
MEM_9990021118595112,HOUSE HOLD,3511 - FLOOR CLEANER,SOS,3511B - FLOOR CLEANER FRAGRANCE,3511B - FLOOR CLEANER FRAGRANCE,NO_SWITCH,PROMO
MEM_9990021118595112,HOUSE HOLD,3511 - FLOOR CLEANER,WIPOL,3511A - FLOOR CLEANER CARBOLIC,3511A - FLOOR CLEANER CARBOLIC,NO_SWITCH,PROMO
MEM_9990021118595112,HOUSE HOLD,3513 - TOILET CLEANER,VIXAL,3513C - TOILET CLEANER 700-1000ML,3513C - TOILET CLEANER 700-1000ML,NO_SWITCH,PROMO
MEM_9990021118595112,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,HIT,3611A - AEROSOL INSECTICIDES 600-700ML,3611B - AEROSOL INSECTICIDES 200-400ML,SWITCH,PROMO
MEM_9990021118595112,HOUSE HOLD,3624 - GEL AIR FRESHENER,STELLA,3624A - GEL AIR FRESHENER 5-70G,3624A - GEL AIR FRESHENER 5-70G,NO_SWITCH,PROMO
MEM_9990021118595112,HOUSE HOLD,4251 - CLEANING EQUIPMENT,ALFA,4251C - CLEANING EQUIPMENT KITCHEN,4251C - CLEANING EQUIPMENT KITCHEN,NO_SWITCH,NON PROMO
MEM_9990021118595112,MEJA KASIR,4633 - LEISURE BAG,ALFAMART,4633A - LEISURE BAG,4633A - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990021118595112,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,ZEN,3223D - HEALTHY LIQUID SOAP 300-600ML,3223D - HEALTHY LIQUID SOAP 300-600ML,NO_SWITCH,PROMO
MEM_9990021118595112,STAPLE NEED,1512 - SUGAR,ROSE BRAND,1512C - SUGAR BAG 1KG,1512C - SUGAR BAG 1KG,NO_SWITCH,NON PROMO
MEM_9990021118595112,TISSUE,3311 - FACIAL TISSUE,ALFAMART,3311B - FACIAL TISSUE PACK >500S,3311B - FACIAL TISSUE PACK >500S,NO_SWITCH,PROMO
MEM_9990021118606940,NOODLE,1911 - INSTANT NOODLE BAG,INDOMIE,1911A - INSTANT FRIED NOODLE 65-100G,1911A - INSTANT FRIED NOODLE 65-100G,NO_SWITCH,NON PROMO
MEM_9990021119065359,SNACK,2213 - EXTRUDED & PELLET,CHEETOS,2213C - EXTRUDED & PELLET 50-95G,2213D - EXTRUDED & PELLET >100G,SWITCH,PROMO
MEM_9990021119065359,SNACK,2213 - EXTRUDED & PELLET,CHIKI,2213C - EXTRUDED & PELLET 50-95G,2213C - EXTRUDED & PELLET 50-95G,NO_SWITCH,PROMO
MEM_9990021119065359,SNACK,2213 - EXTRUDED & PELLET,FRENCH FRIES 2000,2213D - EXTRUDED & PELLET >100G,2213D - EXTRUDED & PELLET >100G,NO_SWITCH,PROMO
MEM_9990021119065359,SNACK,2213 - EXTRUDED & PELLET,WONHAE,2213C - EXTRUDED & PELLET 50-95G,2213C - EXTRUDED & PELLET 50-95G,NO_SWITCH,NON PROMO
MEM_9990021119690168,CHILLER,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023A - TETRAPAK LIQUID MILK 100-130ML,SWITCH,PROMO
MEM_9990021119690168,MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,S-26,2119A - GROWING UP MILK SUPER PREMIUM BOX 200-700G,2119B - GROWING UP MILK SUPER PREMIUM CAN 400G,SWITCH,PROMO
MEM_9990021119912715,BREAD CORNER (BC),1313 - CHOCO RICE,CERES,1313A - CHOCO RICE 90G,1313A - CHOCO RICE 90G,NO_SWITCH,NON PROMO
MEM_9990021119912715,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
MEM_9990021121215578,HOUSE HOLD,3516 - DISHWASHING CLEANER,MAMA,3516D - DISHWASHING CLEANER >1000ML,3516D - DISHWASHING CLEANER >1000ML,NO_SWITCH,PROMO
MEM_9990021121215578,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,CHARM,3321C - SANITARY NAPKINS WINGS 20-30S,3321C - SANITARY NAPKINS WINGS 20-30S,NO_SWITCH,PROMO
MEM_9990021125345223,CHILLER,1156 - RTD COFFEE,GOOD DAY,"1156B - RTD COFFEE CAN, BOTTLE, PET","1156B - RTD COFFEE CAN, BOTTLE, PET",NO_SWITCH,PROMO
MEM_9990021125345223,MEJA KASIR,3122 - PREGNANT TEST & CONTRACEPTION,SUTRA,3122B - CONDOM,3122B - CONDOM,NO_SWITCH,PROMO
MEM_9990021125345223,MEJA KASIR,3122 - PREGNANT TEST & CONTRACEPTION,SUTRA,3122C - INTIMATE ENHANCEMENT,3122B - CONDOM,SWITCH,PROMO
MEM_9990021125345223,SNACK,2215 - CASSAVA,LEMONILO,2215A - CASSAVA 40-80G,2215A - CASSAVA 40-80G,NO_SWITCH,NON PROMO
MEM_9990021125345223,STAPLE NEED,1521 - PALM COOKING OIL,TROPICAL,1521G - PALM COOKING OIL BOTTLE 2L,1521G - PALM COOKING OIL BOTTLE 2L,NO_SWITCH,PROMO
MEM_9990021125345223,TISSUE,3311 - FACIAL TISSUE,ALFAMART,3311A - FACIAL TISSUE PACK 200-500S,3311B - FACIAL TISSUE PACK >500S,SWITCH,NON PROMO
MEM_9990021125345223,TISSUE,3311 - FACIAL TISSUE,ALFAMART,3311B - FACIAL TISSUE PACK >500S,3311B - FACIAL TISSUE PACK >500S,NO_SWITCH,NON PROMO
MEM_9990021126046085,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,GERY,2223C - CRACKER BISCUIT 100-180G,2223C - CRACKER BISCUIT 100-180G,NO_SWITCH,PROMO
MEM_9990021126693314,BREAKFAST,1221 - INSTANT COFFEE MIX,NEO,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,NO_SWITCH,PROMO
MEM_9990021126693314,MEDICINE & BABY CARE,3424 - TOOTH PASTE KIDS,KODOMO,3424A - TOOTH PASTE KIDS 45-60G,3424A - TOOTH PASTE KIDS 45-60G,NO_SWITCH,PROMO
MEM_9990021126693314,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,VIDORAN,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,NO_SWITCH,PROMO
MEM_9990021126693314,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,VIDORAN,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,SWITCH,PROMO
MEM_9990021127270317,STAPLE NEED,1915 - PASTA,WOW,1915B - INSTANT PASTA,1915B - INSTANT PASTA,NO_SWITCH,PROMO
MEM_9990021127297100,BREAD CORNER (BC),6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611A - WHITE BREAD,NO_SWITCH,NON PROMO
